step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1]
123,0.248,-0,0.00193601,-0.00193601,-0.0193601,0,-0.00150128,3.57804e-07,-0.0208614,0,0.00206837,-0.00206837,-0.0206837,-0,-4.41056e-05,-7.62163e-05,-0.0207278
124,0.25,-0,0.00228655,-0.00228655,-0.0228655,-0,-0.00175268,-3.86476e-06,-0.0246182,0,0.00211377,-0.00211377,-0.0211377,-0,-0.000226977,-8.03984e-05,-0.0213646
125,0.252,0,0.00255722,-0.00255722,-0.0255722,-0,-0.00135334,-8.70853e-06,-0.0269255,0,0.00210899,-0.00210899,-0.0210899,-0,2.38652e-05,-8.46212e-05,-0.0210661
126,0.254,-0,0.00278433,-0.00278433,-0.0278433,-0,-0.00113555,-1.40501e-05,-0.0289788,0,0.00213904,-0.00213904,-0.0213904,-0,-0.000150214,-8.88692e-05,-0.0215406
127,0.256,0,0.00291931,-0.00291931,-0.0291931,-0,-0.000674908,-1.97537e-05,-0.029868,0,0.00212212,-0.00212212,-0.0212212,-0,8.45872e-05,-9.31304e-05,-0.0211366
128,0.258,-0,0.00300297,-0.00300297,-0.0300297,-0,-0.000418311,-2.5676e-05,-0.030448,0,0.00214945,-0.00214945,-0.0214945,-0,-0.000136648,-9.74019e-05,-0.0216311
129,0.26,0,0.00301622,-0.00301622,-0.0301622,-0,-6.62495e-05,-3.16952e-05,-0.0302285,0,0.00212667,-0.00212667,-0.0212667,-0,0.000113909,-0.000101678,-0.0211528
130,0.262,-0,0.00299487,-0.00299487,-0.0299487,-0,0.000106746,-3.77063e-05,-0.029842,0,0.00213672,-0.00213672,-0.0213672,-0,-5.02616e-05,-0.000105941,-0.0214174
131,0.264,0,0.00290794,-0.00290794,-0.0290794,-0,0.000434649,-4.36091e-05,-0.0286448,0,0.00210683,-0.00210683,-0.0210683,-0,0.00014943,-0.000110185,-0.0209189
132,0.266,-0,0.00280399,-0.00280399,-0.0280399,-0,0.000519749,-4.9321e-05,-0.0275202,0,0.00209039,-0.00209039,-0.0209039,-0,8.22178e-05,-0.000114382,-0.0208217
133,0.268,-0,0.0026588,-0.0026588,-0.026588,-0,0.00072598,-5.47838e-05,-0.025862,0,0.00204678,-0.00204678,-0.0204678,-0,0.000218056,-0.000118519,-0.0202497
134,0.27,-0,0.00260094,-0.00260094,-0.0260094,-0,0.000289268,-6.00436e-05,-0.0257202,0,0.00184771,-0.00184771,-0.0184771,-0,0.000995328,-0.000122414,-0.0174818
135,0.272,-0,0.00252395,-0.00252395,-0.0252395,-0,0.00038496,-6.51684e-05,-0.0248546,0,0.00166126,-0.00166126,-0.0166126,-0,0.000932255,-0.000125923,-0.0156804
136,0.274,0,0.00224056,-0.00224056,-0.0224056,-0,0.00141697,-6.9933e-05,-0.0209886,0,0.00149305,-0.00149305,-0.0149305,-0,0.000841047,-0.000129077,-0.0140895
137,0.276,-0,0.00200949,-0.00200949,-0.0200949,-0,0.00115534,-7.4183e-05,-0.0189395,0,0.00132108,-0.00132108,-0.0132108,-0,0.000859841,-0.000131891,-0.012351
138,0.278,0,0.00176849,-0.00176849,-0.0176849,-0,0.001205,-7.7961e-05,-0.0164799,0,0.00114606,-0.00114606,-0.0114606,-0,0.000875118,-0.000134358,-0.0105855
139,0.28,-0,0.00157102,-0.00157102,-0.0157102,-0,0.000987334,-8.13005e-05,-0.0147229,0,0.000956814,-0.000956814,-0.00956814,-0,0.000946231,-0.000136461,-0.00862191
140,0.282,-0,0.0013771,-0.0013771,-0.013771,-0,0.000969609,-8.42486e-05,-0.0128014,0,0.000759691,-0.000759691,-0.00759691,-0,0.000985616,-0.000138178,-0.0066113
141,0.284,-0,0.00118048,-0.00118048,-0.0118048,-0,0.000983083,-8.68062e-05,-0.0108217,0,0.000538249,-0.000538249,-0.00538249,-0,0.00110721,-0.000139476,-0.00427528
142,0.286,-0,0.00104637,-0.00104637,-0.0104637,-0,0.00067054,-8.9033e-05,-0.0097932,0,0.00019983,-0.00019983,-0.0019983,-0,0.0016921,-0.000140214,-0.000306202
143,0.288,0,0.000880644,-0.000880644,-0.00880644,-0,0.000828651,-9.09601e-05,-0.00797779,0,-0.000138819,0.000138819,0.00138819,-0,0.00169325,-0.000140275,0.00308144
144,0.29,0,0.000715273,-0.000715273,-0.00715273,-0,0.000826855,-9.2556e-05,-0.00632588,0,-0.000487336,0.000487336,0.00487336,-0,0.00174258,-0.000139649,0.00661594
145,0.292,0,0.000515297,-0.000515297,-0.00515297,-0,0.000999882,-9.37865e-05,-0.00415309,0,-0.000865252,0.000865252,0.00865252,-0,0.00188958,-0.000138296,0.0105421
146,0.294,0,0.000318692,-0.000318692,-0.00318692,-0,0.000983025,-9.46205e-05,-0.00220389,0,-0.00124686,0.00124686,0.0124686,-0,0.00190806,-0.000136184,0.0143767
147,0.296,0,8.18559e-05,-8.18559e-05,-0.000818559,-0,0.00118418,-9.50211e-05,0.000365621,0,-0.00165098,0.00165098,0.0165098,-0,0.00202056,-0.000133286,0.0185303
148,0.298,0,-0.000137423,0.000137423,0.00137423,-0,0.00109639,-9.49655e-05,0.00247063,0,-0.00201055,0.00201055,0.0201055,-0,0.00179786,-0.000129625,0.0219034
149,0.3,-0,-0.000379688,0.000379688,0.00379688,-0,0.00121133,-9.44484e-05,0.00500821,0,-0.00233471,0.00233471,0.0233471,-0,0.0016208,-0.000125279,0.0249679
150,0.302,-0,-0.000594734,0.000594734,0.00594734,-0,0.00107523,-9.3474e-05,0.00702257,0,-0.00257908,0.00257908,0.0257908,-0,0.00122186,-0.000120366,0.0270127
151,0.304,-0,-0.000797229,0.000797229,0.00797229,-0,0.00101247,-9.2082e-05,0.00898477,0,-0.00277071,0.00277071,0.0277071,-0,0.000958165,-0.000115016,0.0286653
152,0.306,-0,-0.00095184,0.00095184,0.0095184,-0,0.000773052,-9.03329e-05,0.0102914,0,-0.00282988,0.00282988,0.0282988,-0,0.000295822,-0.000109415,0.0285946
153,0.308,-0,-0.00105671,0.00105671,0.0105671,-0,0.000524368,-8.83244e-05,0.0110915,0,-0.00284623,0.00284623,0.0284623,-0,8.17766e-05,-0.000103739,0.0285441
154,0.31,-0,-0.00112343,0.00112343,0.0112343,-0,0.000333602,-8.61442e-05,0.0115679,0,-0.00278705,0.00278705,0.0278705,-0,-0.000295919,-9.81058e-05,0.0275746
155,0.312,-0,-0.00114286,0.00114286,0.0114286,-0,9.71564e-05,-8.3878e-05,0.0115258,0,-0.00269469,0.00269469,0.0269469,-0,-0.0004618,-9.26241e-05,0.0264851
156,0.314,0,-0.00139421,0.00139421,0.0139421,-0,0.00125672,-8.13409e-05,0.0151988,0,-0.0024388,0.0024388,0.024388,-0,-0.00127944,-8.74906e-05,0.0231086
157,0.316,-0,-0.00139658,0.00139658,0.0139658,-0,1.18387e-05,-7.85501e-05,0.0139776,0,-0.00191002,0.00191002,0.0191002,-0,-0.00264391,-8.31417e-05,0.0164563
158,0.318,0,-0.00156442,0.00156442,0.0156442,-0,0.000839204,-7.55891e-05,0.0164834,0,-0.00121206,0.00121206,0.0121206,-0,-0.00348982,-8.00197e-05,0.00863074
159,0.32,-0,-0.00140893,0.00140893,0.0140893,-0,-0.000777423,-7.26157e-05,0.0133119,0,-0.000607433,0.000607433,0.00607433,-0,-0.00302311,-7.82002e-05,0.00305121
160,0.322,-0,-0.00110233,0.00110233,0.0110233,-0,-0.001533,-7.01045e-05,0.00949032,0,3.63277e-05,-3.63277e-05,-0.000363277,-0,-0.0032188,-7.76291e-05,-0.00358208
161,0.324,0,-0.00114443,0.00114443,0.0114443,-0,0.000210504,-6.78577e-05,0.0116548,0,0.00052109,-0.00052109,-0.0052109,-0,-0.00242381,-7.81865e-05,-0.00763472
162,0.326,-0,-0.00108433,0.00108433,0.0108433,-0,-0.000300505,-6.5629e-05,0.0105428,0,0.000653285,-0.000653285,-0.00653285,-0,-0.000660971,-7.93609e-05,-0.00719382
163,0.328,0,-0.00138893,0.00138893,0.0138893,-0,0.00152301,-6.31557e-05,0.0154124,0,0.000676226,-0.000676226,-0.00676226,-0,-0.000114706,-8.06904e-05,-0.00687696
164,0.33,-0,-0.00159283,0.00159283,0.0159283,-0,0.00101946,-6.01739e-05,0.0169477,0,0.00035001,-0.00035001,-0.0035001,-0,0.00163108,-8.17166e-05,-0.00186903
165,0.332,-0,-0.00158435,0.00158435,0.0158435,-0,-4.23888e-05,-5.69968e-05,0.0158011,0,0.000249531,-0.000249531,-0.00249531,-0,0.000502396,-8.23162e-05,-0.00199292
166,0.334,-0,-0.00169949,0.00169949,0.0169949,-0,0.000575683,-5.37129e-05,0.0175705,0,0.000423957,-0.000423957,-0.00423957,-0,-0.000872127,-8.29896e-05,-0.00511169
167,0.336,-0,-0.00183534,0.00183534,0.0183534,-0,0.00067929,-5.01781e-05,0.0190327,0,0.000978902,-0.000978902,-0.00978902,-0,-0.00277473,-8.43925e-05,-0.0125637
168,0.338,0,-0.00222352,0.00222352,0.0222352,-0,0.00194089,-4.61192e-05,0.0241761,0,0.00168461,-0.00168461,-0.0168461,-0,-0.00352856,-8.7056e-05,-0.0203747
169,0.34,-0,-0.00259369,0.00259369,0.0259369,-0,0.00185083,-4.1302e-05,0.0277877,0,0.00275162,-0.00275162,-0.0275162,-0,-0.00533505,-9.14923e-05,-0.0328513
170,0.342,0,-0.00288666,0.00288666,0.0288666,-0,0.00146488,-3.58217e-05,0.0303315,0,0.00367844,-0.00367844,-0.0367844,-0,-0.00463409,-9.79223e-05,-0.0414185
171,0.344,0,-0.00306915,0.00306915,0.0306915,-0,0.000912449,-2.98658e-05,0.031604,0,0.00422567,-0.00422567,-0.0422567,-0,-0.00273615,-0.000105826,-0.0449929
172,0.346,-0,-0.00303369,0.00303369,0.0303369,-0,-0.000177312,-2.3763e-05,0.0301596,0,0.00453923,-0.00453923,-0.0453923,-0,-0.00156776,-0.000114591,-0.04696
173,0.348,0,-0.00289156,0.00289156,0.0289156,-0,-0.000710662,-1.78377e-05,0.0282049,0,0.00449843,-0.00449843,-0.0449843,-0,0.000203998,-0.000123629,-0.0447803
174,0.35,-0,-0.00252919,0.00252919,0.0252919,-0,-0.00181186,-1.2417e-05,0.02348,0,0.00458488,-0.00458488,-0.0458488,-0,-0.000432264,-0.000132712,-0.046281
175,0.352,-0,-0.00186398,0.00186398,0.0186398,-0,-0.00332602,-8.02382e-06,0.0153138,0,0.00445088,-0.00445088,-0.0445088,-0,0.000669979,-0.000141748,-0.0438388
176,0.354,-0,-0.000952582,0.000952582,0.00952582,-0,-0.00455701,-5.20725e-06,0.0049688,0,0.00451079,-0.00451079,-0.0451079,-0,-0.000299542,-0.00015071,-0.0454075
177,0.356,-0,-0.000292535,0.000292535,0.00292535,-0,-0.00330023,-3.96214e-06,-0.000374876,0,0.00492048,-0.00492048,-0.0492048,-0,-0.00204846,-0.000160141,-0.0512533
178,0.358,-0,4.73908e-05,-4.73908e-05,-0.000473908,-0,-0.00169963,-3.71699e-06,-0.00217354,0,0.00542113,-0.00542113,-0.0542113,-0,-0.00250326,-0.000170483,-0.0567146
179,0.36,0,6.61273e-06,-6.61273e-06,-6.61273e-05,-0,0.00020389,-3.77099e-06,0.000137763,0,0.00600485,-0.00600485,-0.0600485,-0,-0.00291856,-0.000181909,-0.062967
180,0.362,-0,-0.000132051,0.000132051,0.00132051,-0,0.000693318,-3.64556e-06,0.00201383,0,0.00635205,-0.00635205,-0.0635205,-0,-0.00173601,-0.000194265,-0.0652565
181,0.364,0,-0.00060567,0.00060567,0.0060567,-0,0.00236809,-2.90784e-06,0.00842479,0,0.00650688,-0.00650688,-0.0650688,-0,-0.000774178,-0.000207124,-0.065843
182,0.366,-0,-0.00112891,0.00112891,0.0112891,-0,0.00261622,-1.17325e-06,0.0139054,0,0.00635573,-0.00635573,-0.0635573,-0,0.000755752,-0.000219987,-0.0628016
183,0.368,0,-0.00198633,0.00198633,0.0198633,0,0.00428709,1.942e-06,0.0241504,0,0.00607451,-0.00607451,-0.0607451,-0,0.00140613,-0.000232417,-0.059339
184,0.37,-0,-0.00240245,0.00240245,0.0240245,0,0.00208057,6.33077e-06,0.026105,0,0.00549988,-0.00549988,-0.0549988,-0,0.00287316,-0.000243992,-0.0521256
185,0.372,-0,-0.00250966,0.00250966,0.0250966,0,0.00053605,1.12429e-05,0.0256326,0,0.00468674,-0.00468674,-0.0468674,-0,0.00406569,-0.000254178,-0.0428017
186,0.374,-0,-0.00234783,0.00234783,0.0234783,0,-0.000809112,1.61004e-05,0.0226692,0,0.00408994,-0.00408994,-0.0408994,-0,0.00298401,-0.000262955,-0.0379154
187,0.376,-0,-0.00193057,0.00193057,0.0193057,0,-0.00208629,2.03788e-05,0.0172195,0,0.00376411,-0.00376411,-0.0376411,-0,0.00162914,-0.000270809,-0.036012
188,0.378,-0,-0.00176434,0.00176434,0.0176434,0,-0.000831171,2.40737e-05,0.0168122,0,0.00357436,-0.00357436,-0.0357436,-0,0.000948757,-0.000278147,-0.0347948
189,0.38,-0,-0.00173231,0.00173231,0.0173231,0,-0.000160149,2.75703e-05,0.017163,0,0.00374425,-0.00374425,-0.0374425,-0,-0.000849482,-0.000285466,-0.038292
190,0.382,-0,-0.00200617,0.00200617,0.0200617,0,0.00136931,3.13088e-05,0.021431,0,0.0040446,-0.0040446,-0.040446,-0,-0.00150172,-0.000293255,-0.0419477
191,0.384,-0,-0.0023645,0.0023645,0.023645,0,0.00179163,3.56795e-05,0.0254366,0,0.00469815,-0.00469815,-0.0469815,-0,-0.00326776,-0.000301998,-0.0502493
192,0.386,-0,-0.00306225,0.00306225,0.0306225,0,0.00348874,4.11062e-05,0.0341112,0,0.005462,-0.005462,-0.05462,-0,-0.00381922,-0.000312158,-0.0584392
193,0.388,-0,-0.00410899,0.00410899,0.0410899,0,0.00523369,4.82775e-05,0.0463235,0,0.00630495,-0.00630495,-0.0630495,-0,-0.00421478,-0.000323925,-0.0672643
194,0.39,-0,-0.00504161,0.00504161,0.0504161,0,0.00466314,5.74281e-05,0.0550793,0,0.0066077,-0.0066077,-0.066077,-0,-0.00151373,-0.000336837,-0.0675907
195,0.392,0,-0.00619663,0.00619663,0.0619663,0,0.00577508,6.86663e-05,0.0677414,0,0.00654592,-0.00654592,-0.0654592,-0,0.000308871,-0.000349991,-0.0651504
196,0.394,-0,-0.00726598,0.00726598,0.0726598,0,0.00534675,8.21289e-05,0.0780065,0,0.00606494,-0.00606494,-0.0606494,-0,0.00240494,-0.000362602,-0.0582444
197,0.396,-0,-0.00798717,0.00798717,0.0798717,0,0.00360595,9.73821e-05,0.0834776,0,0.00542515,-0.00542515,-0.0542515,-0,0.00319891,-0.000374092,-0.0510526
198,0.398,-0,-0.00828646,0.00828646,0.0828646,0,0.00149644,0.000113656,0.084361,0,0.00459796,-0.00459796,-0.0459796,-0,0.00413595,-0.000384115,-0.0418437
199,0.4,-0,-0.00820914,0.00820914,0.0820914,0,-0.000386578,0.000130151,0.0817048,0,0.00372557,-0.00372557,-0.0372557,-0,0.00436195,-0.000392439,-0.0328938
200,0.402,-0,-0.00788557,0.00788557,0.0788557,0,-0.00161787,0.000146246,0.0772378,0,0.00312077,-0.00312077,-0.0312077,-0,0.00302401,-0.000399285,-0.0281837
201,0.404,-0,-0.00753106,0.00753106,0.0753106,0,-0.00177253,0.000161663,0.0735381,0,0.00260101,-0.00260101,-0.0260101,-0,0.00259881,-0.000405007,-0.0234113
202,0.406,-0,-0.00747186,0.00747186,0.0747186,0,-0.000295995,0.000176666,0.0744226,0,0.00224716,-0.00224716,-0.0224716,-0,0.00176923,-0.000409855,-0.0207024
203,0.408,-0,-0.00739976,0.00739976,0.0739976,0,-0.000360488,0.000191537,0.0736372,0,0.00226326,-0.00226326,-0.0226326,-0,-8.046e-05,-0.000414365,-0.022713
204,0.41,0,-0.00768759,0.00768759,0.0768759,0,0.00143914,0.000206625,0.0783151,0,0.00240841,-0.00240841,-0.0240841,-0,-0.000725778,-0.000419037,-0.0248099
205,0.412,-0,-0.00793507,0.00793507,0.0793507,0,0.0012374,0.000222247,0.0805881,0,0.00255425,-0.00255425,-0.0255425,-0,-0.000729193,-0.000424,-0.0262717
206,0.414,0,-0.00839686,0.00839686,0.0839686,0,0.00230896,0.000238579,0.0862776,0,0.00233468,-0.00233468,-0.0233468,-0,0.00109784,-0.000428889,-0.022249
207,0.416,-0,-0.00882224,0.00882224,0.0882224,0,0.00212688,0.000255798,0.0903493,0,0.00214233,-0.00214233,-0.0214233,-0,0.000961769,-0.000433366,-0.0204615
208,0.418,-0,-0.00902911,0.00902911,0.0902911,0,0.00103435,0.00027365,0.0913254,0,0.00164401,-0.00164401,-0.0164401,-0,0.00249158,-0.000437152,-0.0139485
209,0.42,-0,-0.00921549,0.00921549,0.0921549,0,0.000931886,0.000291894,0.0930868,0,0.00119202,-0.00119202,-0.0119202,-0,0.00225994,-0.000439988,-0.00966031
210,0.422,-0,-0.00922808,0.00922808,0.0922808,0,6.29889e-05,0.000310338,0.0923438,0,0.000545777,-0.000545777,-0.00545777,-0,0.00323124,-0.000441726,-0.00222653
211,0.424,-0,-0.00925833,0.00925833,0.0925833,0,0.000151229,0.000328824,0.0927345,0,-5.19708e-05,5.19708e-05,0.000519708,-0,0.00298874,-0.00044222,0.00350845
212,0.426,-0,-0.00923916,0.00923916,0.0923916,0,-9.58692e-05,0.000347322,0.0922957,0,-0.00037208,0.00037208,0.0037208,-0,0.00160055,-0.000441796,0.00532135
213,0.428,-0,-0.00925833,0.00925833,0.0925833,0,9.58827e-05,0.000365819,0.0926792,0,-0.000686162,0.000686162,0.00686162,-0,0.00157041,-0.000440737,0.00843203
214,0.43,-0,-0.00944977,0.00944977,0.0944977,0,0.000957169,0.000384527,0.0954548,0,-0.00113805,0.00113805,0.0113805,-0,0.00225946,-0.000438913,0.01364
215,0.432,-0,-0.00962006,0.00962006,0.0962006,0,0.000851474,0.000403597,0.0970521,0,-0.00153981,0.00153981,0.0153981,-0,0.0020088,-0.000436235,0.0174069
216,0.434,-0,-0.00972063,0.00972063,0.0972063,0,0.000502833,0.000422938,0.0977091,0,-0.00206588,0.00206588,0.0206588,-0,0.00263035,-0.00043263,0.0232892
217,0.436,-0,-0.0095682,0.0095682,0.095682,0,-0.000762116,0.000442227,0.0949199,0,-0.00231576,0.00231576,0.0231576,-0,0.00124937,-0.000428248,0.0244069
218,0.438,-0,-0.00962753,0.00962753,0.0962753,0,0.000296612,0.000461422,0.0965719,0,-0.00239006,0.00239006,0.0239006,-0,0.000371545,-0.000423542,0.0242722
219,0.44,-0,-0.00963732,0.00963732,0.0963732,0,4.894e-05,0.000480687,0.0964221,0,-0.00207847,0.00207847,0.0207847,-0,-0.001558,-0.000419074,0.0192267
220,0.442,-0,-0.00994159,0.00994159,0.0994159,0,0.00152137,0.000500266,0.100937,0,-0.00162873,0.00162873,0.0162873,-0,-0.00224869,-0.000415366,0.0140386
221,0.444,-0,-0.0101938,0.0101938,0.101938,0,0.00126083,0.000520401,0.103198,0,-0.000823049,0.000823049,0.00823049,-0,-0.00402839,-0.000412915,0.0042021
222,0.446,-0,-0.0104716,0.0104716,0.104716,0,0.00138905,0.000541067,0.106105,0,-0.000273404,0.000273404,0.00273404,-0,-0.00274823,-0.000411818,-1.41883e-05
223,0.448,-0,-0.0110501,0.0110501,0.110501,0,0.00289255,0.000562588,0.113393,0,4.11743e-05,-4.11743e-05,-0.000411743,-0,-0.00157289,-0.000411586,-0.00198463
224,0.45,-0,-0.0115818,0.0115818,0.115818,0,0.00265846,0.00058522,0.118476,0,3.55327e-05,-3.55327e-05,-0.000355327,-0,2.82078e-05,-0.000411663,-0.000327119
225,0.452,-0,-0.0119986,0.0119986,0.119986,0,0.00208428,0.000608801,0.122071,0,-0.000338859,0.000338859,0.00338859,-0,0.00187196,-0.000411359,0.00526055
226,0.454,-0,-0.0122061,0.0122061,0.122061,0,0.00103749,0.000633005,0.123099,0,-0.000544453,0.000544453,0.00544453,-0,0.00102797,-0.000410476,0.0064725
227,0.456,-0,-0.0121493,0.0121493,0.121493,0,-0.000283962,0.000657361,0.121209,0,-0.00102087,0.00102087,0.0102087,-0,0.00238211,-0.000408911,0.0125909
228,0.458,-0,-0.0118291,0.0118291,0.118291,0,-0.00160106,0.000681339,0.11669,0,-0.00124029,0.00124029,0.0124029,-0,0.0010971,-0.00040665,0.0135
229,0.46,-0,-0.0112308,0.0112308,0.112308,0,-0.00299155,0.000704399,0.109317,0,-0.00168293,0.00168293,0.0168293,-0,0.0022132,-0.000403726,0.0190425
230,0.462,-0,-0.0105301,0.0105301,0.105301,0,-0.00350346,0.00072616,0.101798,0,-0.00179223,0.00179223,0.0179223,-0,0.000546496,-0.000400251,0.0184688
231,0.464,-0,-0.00958434,0.00958434,0.0958434,0,-0.00472889,0.000746275,0.0911145,0,-0.00163706,0.00163706,0.0163706,-0,-0.000775842,-0.000396822,0.0155948
232,0.466,-0,-0.00878926,0.00878926,0.0878926,0,-0.00397538,0.000764648,0.0839172,0,-0.00116734,0.00116734,0.0116734,-0,-0.00234862,-0.000394017,0.00932477
233,0.468,-0,-0.00807491,0.00807491,0.0807491,0,-0.00357175,0.000781512,0.0771774,0,-0.000335379,0.000335379,0.00335379,-0,-0.00415981,-0.000392515,-0.00080602
234,0.47,-0,-0.00769173,0.00769173,0.0769173,0,-0.0019159,0.000797279,0.0750014,0,0.000420711,-0.000420711,-0.00420711,-0,-0.00378045,-0.0003926,-0.00798756
235,0.472,-0,-0.00780834,0.00780834,0.0780834,0,0.000583014,0.000812779,0.0786664,0,0.00125884,-0.00125884,-0.0125884,-0,-0.00419062,-0.00039428,-0.016779
236,0.474,-0,-0.008273,0.008273,0.08273,0,0.0023233,0.00082886,0.0850533,0,0.00201887,-0.00201887,-0.0201887,-0,-0.00380019,-0.000397557,-0.0239889
237,0.476,-0,-0.0089525,0.0089525,0.089525,0,0.00339753,0.000846086,0.0929225,0,0.0025303,-0.0025303,-0.025303,-0,-0.00255711,-0.000402106,-0.0278601
238,0.478,-0,-0.00948071,0.00948071,0.0948071,0,0.00264107,0.000864519,0.0974482,0,0.00265083,-0.00265083,-0.0265083,-0,-0.00060266,-0.000407288,-0.0271109
239,0.48,-0,-0.0102605,0.0102605,0.102605,0,0.00389896,0.00088426,0.106504,0,0.00257237,-0.00257237,-0.0257237,-0,0.000392298,-0.000412511,-0.0253314
240,0.482,-0,-0.0109799,0.0109799,0.109799,0,0.00359707,0.000905501,0.113396,0,0.00248481,-0.00248481,-0.0248481,-0,0.000437768,-0.000417568,-0.0244104
241,0.484,-0,-0.0113651,0.0113651,0.113651,0,0.00192608,0.000927846,0.115577,0,0.00226792,-0.00226792,-0.0226792,-0,0.00108445,-0.000422321,-0.0215948
242,0.486,-0,-0.011462,0.011462,0.11462,0,0.000484399,0.000950673,0.115105,0,0.00228389,-0.00228389,-0.0228389,-0,-7.98428e-05,-0.000426873,-0.0229188
243,0.488,-0,-0.0113038,0.0113038,0.113038,0,-0.000791026,0.000973439,0.112247,0,0.00257612,-0.00257612,-0.0257612,-0,-0.00146113,-0.000431733,-0.0272223
244,0.49,-0,-0.0111267,0.0111267,0.111267,0,-0.000885334,0.000995869,0.110382,0,0.00326901,-0.00326901,-0.0326901,-0,-0.00346447,-0.000437578,-0.0361546
245,0.492,-0,-0.0111116,0.0111116,0.111116,0,-7.57742e-05,0.00101811,0.11104,0,0.00431863,-0.00431863,-0.0431863,-0,-0.00524809,-0.000445165,-0.0484344
246,0.494,-0,-0.0114153,0.0114153,0.114153,0,0.00151855,0.00104063,0.115672,0,0.00549376,-0.00549376,-0.0549376,-0,-0.00587564,-0.000454978,-0.0608132
247,0.496,-0,-0.0117665,0.0117665,0.117665,0,0.00175605,0.00106382,0.119421,0,0.00654693,-0.00654693,-0.0654693,-0,-0.00526587,-0.000467018,-0.0707352
248,0.498,-0,-0.0121052,0.0121052,0.121052,0,0.00169346,0.00108769,0.122745,0,0.0072536,-0.0072536,-0.072536,-0,-0.00353334,-0.000480819,-0.0760693
249,0.5,-0,-0.0127097,0.0127097,0.127097,0,0.00302238,0.0011125,0.130119,0,0.00770826,-0.00770826,-0.0770826,-0,-0.00227328,-0.000495781,-0.0793558
250,0.502,-0,-0.0132111,0.0132111,0.132111,0,0.00250693,0.00113842,0.134618,0,0.00779897,-0.00779897,-0.0779897,-0,-0.000453576,-0.000511288,-0.0784433
251,0.504,-0,-0.0137377,0.0137377,0.137377,0,0.00263302,0.00116537,0.14001,0,0.00781812,-0.00781812,-0.0781812,-0,-9.57571e-05,-0.000526905,-0.078277
252,0.506,-0,-0.0141355,0.0141355,0.141355,0,0.00198938,0.00119325,0.143345,0,0.00811787,-0.00811787,-0.0811787,-0,-0.00149873,-0.000542841,-0.0826774
253,0.508,-0,-0.0145095,0.0145095,0.145095,0,0.0018697,0.00122189,0.146965,0,0.00834449,-0.00834449,-0.0834449,-0,-0.00113309,-0.000559303,-0.084578
254,0.51,-0,-0.014725,0.014725,0.14725,0,0.00107766,0.00125113,0.148328,0,0.00886151,-0.00886151,-0.0886151,-0,-0.00258512,-0.000576509,-0.0912002
255,0.512,-0,-0.014999,0.014999,0.14999,0,0.00137015,0.00128085,0.151361,0,0.00929178,-0.00929178,-0.0929178,-0,-0.00215132,-0.000594663,-0.0950691
256,0.514,-0,-0.0150922,0.0150922,0.150922,0,0.000465929,0.00131094,0.151388,0,0.0100003,-0.0100003,-0.100003,-0,-0.00354252,-0.000613955,-0.103545
257,0.516,-0,-0.0152847,0.0152847,0.152847,0,0.000962516,0.00134132,0.15381,0,0.0106131,-0.0106131,-0.106131,-0,-0.00306418,-0.000634568,-0.109195
258,0.518,-0,-0.0154416,0.0154416,0.154416,0,0.000784395,0.00137204,0.155201,0,0.011219,-0.011219,-0.11219,-0,-0.00302921,-0.0006564,-0.115219
259,0.52,-0,-0.0156459,0.0156459,0.156459,0,0.00102164,0.00140313,0.157481,0,0.0116911,-0.0116911,-0.116911,-0,-0.00236051,-0.00067931,-0.119271
260,0.522,-0,-0.0158144,0.0158144,0.158144,0,0.000842283,0.00143459,0.158986,0,0.0121586,-0.0121586,-0.121586,-0,-0.00233768,-0.00070316,-0.123924
261,0.524,-0,-0.0160213,0.0160213,0.160213,0,0.00103473,0.00146643,0.161248,0,0.0125435,-0.0125435,-0.125435,-0,-0.0019245,-0.000727862,-0.127359
262,0.526,-0,-0.0161667,0.0161667,0.161667,0,0.000726787,0.00149862,0.162394,0,0.0129401,-0.0129401,-0.129401,-0,-0.00198318,-0.000753346,-0.131385
263,0.528,-0,-0.0163482,0.0163482,0.163482,0,0.000907653,0.00153113,0.16439,0,0.0133032,-0.0133032,-0.133032,-0,-0.00181555,-0.000779589,-0.134848
264,0.53,-0,-0.0164822,0.0164822,0.164822,0,0.000669819,0.00156396,0.165492,0,0.0136212,-0.0136212,-0.136212,-0,-0.00158987,-0.000806513,-0.137802
265,0.532,-0,-0.0166504,0.0166504,0.166504,0,0.00084104,0.00159709,0.167345,0,0.0139158,-0.0139158,-0.139158,-0,-0.00147296,-0.000834051,-0.140631
266,0.534,-0,-0.0167544,0.0167544,0.167544,0,0.000519982,0.0016305,0.168064,0,0.0141717,-0.0141717,-0.141717,-0,-0.00127958,-0.000862138,-0.142997
267,0.536,-0,-0.0168851,0.0168851,0.168851,0,0.000653441,0.00166414,0.169504,0,0.0144004,-0.0144004,-0.144004,-0,-0.00114335,-0.00089071,-0.145147
268,0.538,-0,-0.016912,0.016912,0.16912,0,0.000134715,0.00169793,0.169255,0,0.0146102,-0.0146102,-0.146102,-0,-0.00104915,-0.000919721,-0.147151
