step,timestamp,target,actual,error,P,I,D,integral,output
1198,2.398,0,2.58059,-2.58059,-0,-0,0,-0.845351,0
1199,2.4,0,2.67162,-2.67162,-0,-0,-0,-0.850604,-0
1200,2.402,0,2.56647,-2.56647,-0,-0,0,-0.855842,0
1201,2.404,0,2.6567,-2.6567,-0,-0,-0,-0.861065,-0
1202,2.406,0,2.5529,-2.5529,-0,-0,0,-0.866274,0
1203,2.408,0,2.64209,-2.64209,-0,-0,-0,-0.871469,-0
1204,2.41,0,2.5397,-2.5397,-0,-0,0,-0.876651,0
1205,2.412,0,2.62758,-2.62758,-0,-0,-0,-0.881818,-0
1206,2.414,0,2.52668,-2.52668,-0,-0,0,-0.886973,0
1207,2.416,0,2.61285,-2.61285,-0,-0,-0,-0.892112,-0
1208,2.418,0,2.51356,-2.51356,-0,-0,0,-0.897239,0
1209,2.42,0,2.59782,-2.59782,-0,-0,-0,-0.90235,-0
1210,2.422,0,2.50035,-2.50035,-0,-0,0,-0.907448,0
1211,2.424,0,2.58253,-2.58253,-0,-0,-0,-0.912531,-0
1212,2.426,0,2.48706,-2.48706,-0,-0,0,-0.917601,0
1213,2.428,0,2.56696,-2.56696,-0,-0,-0,-0.922655,-0
1214,2.43,0,2.47366,-2.47366,-0,-0,0,-0.927695,0
1215,2.432,0,2.55111,-2.55111,-0,-0,-0,-0.93272,-0
1216,2.434,0,2.46016,-2.46016,-0,-0,0,-0.937731,0
1217,2.436,0,2.53494,-2.53494,-0,-0,-0,-0.942726,-0
1218,2.438,0,2.44652,-2.44652,-0,-0,0,-0.947708,0
1219,2.44,0,2.51843,-2.51843,-0,-0,-0,-0.952673,-0
1220,2.442,0,2.43272,-2.43272,-0,-0,0,-0.957624,0
1221,2.444,0,2.50153,-2.50153,-0,-0,-0,-0.962558,-0
1222,2.446,0,2.41873,-2.41873,-0,-0,0,-0.967479,0
1223,2.448,0,2.48417,-2.48417,-0,-0,-0,-0.972381,-0
1224,2.45,0,2.40446,-2.40446,-0,-0,0,-0.97727,0
1225,2.452,0,2.46626,-2.46626,-0,-0,-0,-0.982141,-0
1226,2.454,0,2.38984,-2.38984,-0,-0,0,-0.986997,0
1227,2.456,0,2.44767,-2.44767,-0,-0,-0,-0.991834,-0
1228,2.458,0,2.37473,-2.37473,-0,-0,0,-0.996657,0
1229,2.46,0,2.42825,-2.42825,-0,-0,-0,-1.00146,-0
1230,2.462,0,2.35898,-2.35898,-0,-0,0,-1.00625,0
1231,2.464,0,2.40779,-2.40779,-0,-0,-0,-1.01101,-0
1232,2.466,0,2.34237,-2.34237,-0,-0,0,-1.01576,0
1233,2.468,0,2.38607,-2.38607,-0,-0,-0,-1.02049,-0
1234,2.47,0,2.32469,-2.32469,-0,-0,0,-1.0252,0
1235,2.472,0,2.36283,-2.36283,-0,-0,-0,-1.02989,-0
1236,2.474,0,2.30568,-2.30568,-0,-0,0,-1.03456,0
1237,2.476,0,2.33785,-2.33785,-0,-0,-0,-1.0392,-0
1238,2.478,0,2.28511,-2.28511,-0,-0,0,-1.04383,0
1239,2.48,0,2.31097,-2.31097,-0,-0,-0,-1.04842,-0
1240,2.482,0,2.2628,-2.2628,-0,-0,0,-1.053,0
1241,2.484,0,2.28214,-2.28214,-0,-0,-0,-1.05754,-0
1242,2.486,0,2.23871,-2.23871,-0,-0,0,-1.06206,0
1243,2.488,0,2.25147,-2.25147,-0,-0,-0,-1.06655,-0
1244,2.49,0,2.21291,-2.21291,-0,-0,0,-1.07102,0
1245,2.492,0,2.21928,-2.21928,-0,-0,-0,-1.07545,-0
1246,2.494,0,2.18571,-2.18571,-0,-0,0,-1.07985,0
1247,2.496,0,2.25621,-2.25621,-0,-0,-0,-1.08429,-0
1248,2.498,0,2.14888,-2.14888,-0,-0,0,-1.0887,0
1249,2.5,0,2.22039,-2.22039,-0,-0,-0,-1.09307,-0
1250,2.502,0,2.29223,-2.29223,-0,-0,-0,-1.09758,-0
1251,2.504,0,2.36445,-2.36445,-0,-0,-0,-1.10224,-0
1252,2.506,0,2.43712,-2.43712,-0,-0,-0,-1.10704,-0
1253,2.508,0,2.5053,-2.5053,-0,-0,-0,-1.11198,-0
1254,2.51,0,2.5248,-2.5248,-0,-0,-0,-1.11701,-0
1255,2.512,0,2.59888,-2.59888,-0,-0,-0,-1.12214,-0
1256,2.514,0,2.46978,-2.46978,-0,-0,0,-1.12721,0
1257,2.516,0,2.54475,-2.54475,-0,-0,-0,-1.13222,-0
1258,2.518,0,2.41335,-2.41335,-0,-0,0,-1.13718,0
1259,2.52,0,2.48877,-2.48877,-0,-0,-0,-1.14208,-0
1260,2.522,0,2.35857,-2.35857,-0,-0,0,-1.14693,0
1261,2.524,0,2.43399,-2.43399,-0,-0,-0,-1.15172,-0
1262,2.526,0,2.3049,-2.3049,-0,-0,0,-1.15646,0
1263,2.528,0,2.37994,-2.37994,-0,-0,-0,-1.16114,-0
1264,2.53,0,2.25167,-2.25167,-0,-0,0,-1.16578,0
1265,2.532,0,2.32602,-2.32602,-0,-0,-0,-1.17035,-0
1266,2.534,0,2.19834,-2.19834,-0,-0,0,-1.17488,0
1267,2.536,0,2.27178,-2.27178,-0,-0,-0,-1.17935,-0
1268,2.538,0,2.16406,-2.16406,-0,-0,0,-1.18378,0
1269,2.54,0,2.23655,-2.23655,-0,-0,-0,-1.18818,-0
1270,2.542,0,2.15244,-2.15244,-0,-0,0,-1.19257,0
1271,2.544,0,2.22396,-2.22396,-0,-0,-0,-1.19695,-0
1272,2.546,0,2.14268,-2.14268,-0,-0,0,-1.20132,0
1273,2.548,0,2.21305,-2.21305,-0,-0,-0,-1.20567,-0
1274,2.55,0,2.13312,-2.13312,-0,-0,0,-1.21002,0
1275,2.552,0,2.20218,-2.20218,-0,-0,-0,-1.21435,-0
1276,2.554,0,2.12356,-2.12356,-0,-0,0,-1.21868,0
1277,2.556,0,2.19116,-2.19116,-0,-0,-0,-1.22299,-0
1278,2.558,0,2.11391,-2.11391,-0,-0,0,-1.2273,0
1279,2.56,0,2.17991,-2.17991,-0,-0,-0,-1.23159,-0
1280,2.562,0,2.10412,-2.10412,-0,-0,0,-1.23588,0
1281,2.564,0,2.1684,-2.1684,-0,-0,-0,-1.24015,-0
1282,2.566,0,2.09417,-2.09417,-0,-0,0,-1.24441,0
1283,2.568,0,2.15656,-2.15656,-0,-0,-0,-1.24866,-0
1284,2.57,0,2.08407,-2.08407,-0,-0,0,-1.2529,0
1285,2.572,0,2.14428,-2.14428,-0,-0,-0,-1.25713,-0
1286,2.574,0,2.074,-2.074,-0,-0,0,-1.26135,0
1287,2.576,0,1.78803,-1.78803,-0,-0,0,-1.26521,0
1288,2.578,0,1.53876,-1.53876,-0,-0,0,-1.26854,0
1289,2.58,0,1.32438,-1.32438,-0,-0,0,-1.2714,0
1290,2.582,0,1.17912,-1.17912,-0,-0,0,-1.2739,0
1291,2.584,0,1.01522,-1.01522,-0,-0,0,-1.2761,0
1292,2.586,0,0.874357,-0.874357,-0,-0,0,-1.27799,0
1293,2.588,0,0.753312,-0.753312,-0,-0,0,-1.27962,0
1294,2.59,0,0.649333,-0.649333,-0,-0,0,-1.28102,0
1295,2.592,0,0.560404,-0.560404,-0,-0,0,-1.28223,0
1296,2.594,0,0.483999,-0.483999,-0,-0,0,-1.28327,0
1297,2.596,0,0.434743,-0.434743,-0,-0,0,-1.28419,0
1298,2.598,0,0.407854,-0.407854,-0,-0,0,-1.28503,0
1299,2.6,0,0.375893,-0.375893,-0,-0,0,-1.28582,0
1300,2.602,0,0.404424,-0.404424,-0,-0,-0,-1.2866,-0
1301,2.604,0,0.44782,-0.44782,-0,-0,-0,-1.28745,-0
1302,2.606,0,0.485786,-0.485786,-0,-0,-0,-1.28838,-0
1303,2.608,0,0.532321,-0.532321,-0,-0,-0,-1.2894,-0
1304,2.61,0,0.578326,-0.578326,-0,-0,-0,-1.29051,-0
1305,2.612,0,0.625456,-0.625456,-0,-0,-0,-1.29172,-0
1306,2.614,0,0.617269,-0.617269,-0,-0,0,-1.29296,0
1307,2.616,0,0.606037,-0.606037,-0,-0,0,-1.29418,0
1308,2.618,0,0.601187,-0.601187,-0,-0,0,-1.29539,0
1309,2.62,0,0.597792,-0.597792,-0,-0,0,-1.29659,0
1310,2.622,0,0.595715,-0.595715,-0,-0,0,-1.29778,0
1311,2.624,0,0.594837,-0.594837,-0,-0,0,-1.29897,0
1312,2.626,0,0.584794,-0.584794,-0,-0,0,-1.30015,0
1313,2.628,0,0.570391,-0.570391,-0,-0,0,-1.30131,0
1314,2.63,0,0.521906,-0.521906,-0,-0,0,-1.3024,0
1315,2.632,0,0.452554,-0.452554,-0,-0,0,-1.30337,0
1316,2.634,0,0.400393,-0.400393,-0,-0,0,-1.30423,0
1317,2.636,0,0.329774,-0.329774,-0,-0,0,-1.30496,0
1318,2.638,0,0.277361,-0.277361,-0,-0,0,-1.30557,0
1319,2.64,0,0.209601,-0.209601,-0,-0,0,-1.30605,0
1320,2.642,0,0.156365,-0.156365,-0,-0,0,-1.30642,0
1321,2.644,0,0.133423,-0.133423,-0,-0,0,-1.30671,0
1322,2.646,0,0.113236,-0.113236,-0,-0,0,-1.30695,0
1323,2.648,0,0.0965267,-0.0965267,-0,-0,0,-1.30716,0
1324,2.65,0,0.0829111,-0.0829111,-0,-0,0,-1.30734,0
1325,2.652,0,0.0703447,-0.0703447,-0,-0,0,-1.3075,0
1326,2.654,0,0.0560645,-0.0560645,-0,-0,0,-1.30762,0
1327,2.656,0,0.0555613,-0.0555613,-0,-0,0,-1.30773,0
1328,2.658,0,0.0472875,-0.0472875,-0,-0,0,-1.30784,0
1329,2.66,0,0.0401637,-0.0401637,-0,-0,0,-1.30793,0
1330,2.662,0,0.0340211,-0.0340211,-0,-0,0,-1.308,0
1331,2.664,0,0.0287147,-0.0287147,-0,-0,0,-1.30806,0
1332,2.666,0,0.0243323,-0.0243323,-0,-0,0,-1.30812,0
1333,2.668,0,0.0205025,-0.0205025,-0,-0,0,-1.30816,0
1334,2.67,0,0.039482,-0.039482,-0,-0,-0,-1.30822,-0
1335,2.672,0,0.05296,-0.05296,-0,-0,-0,-1.30831,-0
1336,2.674,0,0.0826802,-0.0826802,-0,-0,-0,-1.30845,-0
1337,2.676,0,0.0970715,-0.0970715,-0,-0,-0,-1.30863,-0
1338,2.678,0,0.128814,-0.128814,-0,-0,-0,-1.30885,-0
1339,2.68,0,0.13603,-0.13603,-0,-0,-0,-1.30912,-0
1340,2.682,0,0.161848,-0.161848,-0,-0,-0,-1.30942,-0
1341,2.684,0,0.159874,-0.159874,-0,-0,0,-1.30974,0
1342,2.686,0,0.173069,-0.173069,-0,-0,-0,-1.31007,-0
1343,2.688,0,0.230216,-0.230216,-0,-0,-0,-1.31047,-0
1344,2.69,0,0.227031,-0.227031,-0,-0,0,-1.31093,0
1345,2.692,0,0.270121,-0.270121,-0,-0,-0,-1.31143,-0
1346,2.694,0,0.28233,-0.28233,-0,-0,-0,-1.31198,-0
1347,2.696,0,0.338658,-0.338658,-0,-0,-0,-1.3126,-0
1348,2.698,0,0.261009,-0.261009,-0,-0,0,-1.3132,0
1349,2.7,0,0.311994,-0.311994,-0,-0,-0,-1.31377,-0
1350,2.702,0,0.362201,-0.362201,-0,-0,-0,-1.31445,-0
1351,2.704,0,0.412618,-0.412618,-0,-0,-0,-1.31522,-0
1352,2.706,0,0.463844,-0.463844,-0,-0,-0,-1.3161,-0
1353,2.708,0,0.493114,-0.493114,-0,-0,-0,-1.31706,-0
1354,2.71,0,0.530635,-0.530635,-0,-0,-0,-1.31808,-0
1355,2.712,0,0.456328,-0.456328,-0,-0,0,-1.31907,0
1356,2.714,0,0.392652,-0.392652,-0,-0,0,-1.31992,0
1357,2.716,0,0.337493,-0.337493,-0,-0,0,-1.32065,0
1358,2.718,0,0.290153,-0.290153,-0,-0,0,-1.32127,0
1359,2.72,0,0.230488,-0.230488,-0,-0,0,-1.3218,0
1360,2.722,0,0.197961,-0.197961,-0,-0,0,-1.32222,0
1361,2.724,0,0.185927,-0.185927,-0,-0,0,-1.32261,0
1362,2.726,0,0.15954,-0.15954,-0,-0,0,-1.32295,0
1363,2.728,0,0.136772,-0.136772,-0,-0,0,-1.32325,0
1364,2.73,0,0.117125,-0.117125,-0,-0,0,-1.3235,0
1365,2.732,0,0.100173,-0.100173,-0,-0,0,-1.32372,0
1366,2.734,0,0.0858463,-0.0858463,-0,-0,0,-1.32391,0
1367,2.736,0,0.073505,-0.073505,-0,-0,0,-1.32407,0
1368,2.738,0,0.0921807,-0.0921807,-0,-0,-0,-1.32423,-0
1369,2.74,0,0.111481,-0.111481,-0,-0,-0,-1.32444,-0
1370,2.742,0,0.129194,-0.129194,-0,-0,-0,-1.32468,-0
1371,2.744,0,0.189336,-0.189336,-0,-0,-0,-1.32499,-0
1372,2.746,0,0.222894,-0.222894,-0,-0,-0,-1.32541,-0
1373,2.748,0,0.232659,-0.232659,-0,-0,-0,-1.32586,-0
1374,2.75,0,0.203034,-0.203034,-0,-0,0,-1.3263,0
1375,2.752,0,0.189133,-0.189133,-0,-0,0,-1.32669,0
1376,2.754,0,0.216806,-0.216806,-0,-0,-0,-1.3271,-0
1377,2.756,0,0.183654,-0.183654,-0,-0,0,-1.3275,0
1378,2.758,0,0.221724,-0.221724,-0,-0,-0,-1.3279,-0
1379,2.76,0,0.262619,-0.262619,-0,-0,-0,-1.32839,-0
1380,2.762,0,0.305754,-0.305754,-0,-0,-0,-1.32895,-0
1381,2.764,0,0.351195,-0.351195,-0,-0,-0,-1.32961,-0
1382,2.766,0,0.303055,-0.303055,-0,-0,0,-1.33027,0
1383,2.768,0,0.261644,-0.261644,-0,-0,0,-1.33083,0
1384,2.77,0,0.224682,-0.224682,-0,-0,0,-1.33132,0
1385,2.772,0,0.233021,-0.233021,-0,-0,-0,-1.33177,-0
1386,2.774,0,0.175374,-0.175374,-0,-0,0,-1.33218,0
1387,2.776,0,0.119155,-0.119155,-0,-0,0,-1.33248,0
1388,2.778,0,0.0637029,-0.0637029,-0,-0,0,-1.33266,0
1389,2.78,0,0.0540925,-0.0540925,-0,-0,0,-1.33278,0
1390,2.782,0,0.0462088,-0.0462088,-0,-0,0,-1.33288,0
1391,2.784,0,0.0393619,-0.0393619,-0,-0,0,-1.33296,0
1392,2.786,0,0.0439713,-0.0439713,-0,-0,-0,-1.33305,-0
1393,2.788,0,0.0443938,-0.0443938,-0,-0,-0,-1.33314,-0
1394,2.79,0,0.0375514,-0.0375514,-0,-0,0,-1.33322,0
1395,2.792,0,0.0330203,-0.0330203,-0,-0,0,-1.33329,0
1396,2.794,0,0.00692068,-0.00692068,-0,-0,0,-1.33333,0
1397,2.796,0,0.0365415,-0.0365415,-0,-0,-0,-1.33337,-0
1398,2.798,0,0.0431054,-0.0431054,-0,-0,-0,-1.33345,-0
1399,2.8,0,0.0190883,-0.0190883,-0,-0,0,-1.33351,0
1400,2.802,0,0.0172484,-0.0172484,-0,-0,0,-1.33355,0
1401,2.804,0,0.070089,-0.070089,-0,-0,-0,-1.33364,-0
1402,2.806,0,0.121734,-0.121734,-0,-0,-0,-1.33383,-0
1403,2.808,0,0.171733,-0.171733,-0,-0,-0,-1.33412,-0
1404,2.81,0,0.148458,-0.148458,-0,-0,0,-1.33444,0
1405,2.812,0,0.144289,-0.144289,-0,-0,0,-1.33474,0
1406,2.814,0,0.123486,-0.123486,-0,-0,0,-1.335,0
1407,2.816,0,0.153496,-0.153496,-0,-0,-0,-1.33528,-0
1408,2.818,0,0.104605,-0.104605,-0,-0,0,-1.33554,0
1409,2.82,0,0.0555467,-0.0555467,-0,-0,0,-1.3357,0
1410,2.822,0,0.00626806,-0.00626806,-0,-0,0,-1.33576,0
1411,2.824,0,-0.0433528,0.0433528,0,-0,0,-1.33572,0
1412,2.826,0,-0.038138,0.038138,0,-0,-0,-1.33564,0
1413,2.828,0,-0.0332667,0.0332667,0,-0,-0,-1.33557,0
1414,2.83,0,-0.029328,0.029328,0,-0,-0,-1.33551,0
1415,2.832,0,-0.0246817,0.0246817,0,-0,-0,-1.33545,0
1416,2.834,0,-0.0217659,0.0217659,0,-0,-0,-1.33541,0
1417,2.836,0,-0.0180227,0.0180227,0,-0,-0,-1.33537,0
1418,2.838,0,-0.0435939,0.0435939,0,-0,0,-1.33531,0
1419,2.84,0,-0.0367635,0.0367635,0,-0,-0,-1.33523,0
1420,2.842,0,-0.0308587,0.0308587,0,-0,-0,-1.33516,0
1421,2.844,0,-0.0257591,0.0257591,0,-0,-0,-1.3351,0
1422,2.846,0,-0.0213584,0.0213584,0,-0,-0,-1.33505,0
1423,2.848,0,-0.0178655,0.0178655,0,-0,-0,-1.33502,0
1424,2.85,0,-0.0148552,0.0148552,0,-0,-0,-1.33498,0
1425,2.852,0,-0.0372027,0.0372027,0,-0,0,-1.33493,0
1426,2.854,0,-0.081094,0.081094,0,-0,0,-1.33481,0
1427,2.856,0,-0.0922913,0.0922913,0,-0,0,-1.33464,0
1428,2.858,0,-0.137446,0.137446,0,-0,0,-1.33441,0
1429,2.86,0,-0.0992938,0.0992938,0,-0,-0,-1.33417,0
1430,2.862,0,-0.143738,0.143738,0,-0,0,-1.33393,0
1431,2.864,0,-0.18801,0.18801,0,-0,0,-1.3336,0
1432,2.866,0,-0.231793,0.231793,0,-0,0,-1.33318,0
1433,2.868,0,-0.274123,0.274123,0,-0,0,-1.33267,0
1434,2.87,0,-0.295159,0.295159,0,-0,0,-1.3321,0
1435,2.872,0,-0.254668,0.254668,0,-0,-0,-1.33155,0
1436,2.874,0,-0.218739,0.218739,0,-0,-0,-1.33108,0
1437,2.876,0,-0.226975,0.226975,0,-0,0,-1.33063,0
1438,2.878,0,-0.176371,0.176371,0,-0,-0,-1.33023,0
1439,2.88,0,-0.126419,0.126419,0,-0,-0,-1.32993,0
1440,2.882,0,-0.108138,0.108138,0,-0,-0,-1.32969,0
1441,2.884,0,-0.0923845,0.0923845,0,-0,-0,-1.32949,0
1442,2.886,0,-0.079238,0.079238,0,-0,-0,-1.32932,0
1443,2.888,0,-0.0678964,0.0678964,0,-0,-0,-1.32917,0
1444,2.89,0,-0.082125,0.082125,0,-0,0,-1.32902,0
1445,2.892,0,-0.0939527,0.0939527,0,-0,0,-1.32885,0
1446,2.894,0,-0.113701,0.113701,0,-0,0,-1.32864,0
1447,2.896,0,-0.12641,0.12641,0,-0,0,-1.3284,0
1448,2.898,0,-0.147319,0.147319,0,-0,0,-1.32813,0
1449,2.9,0,-0.156463,0.156463,0,-0,0,-1.32782,0
1450,2.902,0,-0.17894,0.17894,0,-0,0,-1.32749,0
1451,2.904,0,-0.181328,0.181328,0,-0,0,-1.32713,0
1452,2.906,0,-0.203971,0.203971,0,-0,0,-1.32674,0
1453,2.908,0,-0.177131,0.177131,0,-0,-0,-1.32636,0
1454,2.91,0,-0.189547,0.189547,0,-0,0,-1.32599,0
1455,2.912,0,-0.244712,0.244712,0,-0,0,-1.32556,0
1456,2.914,0,-0.188534,0.188534,0,-0,-0,-1.32513,0
1457,2.916,0,-0.24148,0.24148,0,-0,0,-1.3247,0
1458,2.918,0,-0.294218,0.294218,0,-0,0,-1.32416,0
1459,2.92,0,-0.347832,0.347832,0,-0,0,-1.32352,0
1460,2.922,0,-0.406734,0.406734,0,-0,0,-1.32276,0
1461,2.924,0,-0.442671,0.442671,0,-0,0,-1.32191,0
1462,2.926,0,-0.375071,0.375071,0,-0,-0,-1.3211,0
1463,2.928,0,-0.396879,0.396879,0,-0,0,-1.32032,0
1464,2.93,0,-0.337275,0.337275,0,-0,-0,-1.31959,0
1465,2.932,0,-0.28105,0.28105,0,-0,-0,-1.31897,0
1466,2.934,0,-0.24138,0.24138,0,-0,-0,-1.31845,0
1467,2.936,0,-0.207335,0.207335,0,-0,-0,-1.318,0
1468,2.938,0,-0.178362,0.178362,0,-0,-0,-1.31762,0
1469,2.94,0,-0.153123,0.153123,0,-0,-0,-1.31728,0
1470,2.942,0,-0.146452,0.146452,0,-0,-0,-1.31698,0
1471,2.944,0,-0.125725,0.125725,0,-0,-0,-1.31671,0
1472,2.946,0,-0.123916,0.123916,0,-0,-0,-1.31646,0
1473,2.948,0,-0.106322,0.106322,0,-0,-0,-1.31623,0
1474,2.95,0,-0.0974783,0.0974783,0,-0,-0,-1.31603,0
1475,2.952,0,-0.0835375,0.0835375,0,-0,-0,-1.31585,0
1476,2.954,0,-0.0725678,0.0725678,0,-0,-0,-1.31569,0
1477,2.956,0,-0.0503676,0.0503676,0,-0,-0,-1.31557,0
1478,2.958,0,-0.0466896,0.0466896,0,-0,-0,-1.31547,0
1479,2.96,0,-0.00801524,0.00801524,0,-0,-0,-1.31542,0
1480,2.962,0,-0.0284886,0.0284886,0,-0,0,-1.31538,0
1481,2.964,0,-0.00491427,0.00491427,0,-0,-0,-1.31535,0
1482,2.966,0,-0.0241238,0.0241238,0,-0,0,-1.31532,0
1483,2.968,0,-0.0202566,0.0202566,0,-0,-0,-1.31527,0
1484,2.97,0,-0.0379539,0.0379539,0,-0,0,-1.31521,0
1485,2.972,0,-0.0541213,0.0541213,0,-0,0,-1.31512,0
1486,2.974,0,-0.0621633,0.0621633,0,-0,0,-1.31501,0
1487,2.976,0,-0.0639559,0.0639559,0,-0,0,-1.31488,0
1488,2.978,0,-0.0343483,0.0343483,0,-0,-0,-1.31478,0
1489,2.98,0,-0.0540206,0.0540206,0,-0,0,-1.31469,0
1490,2.982,0,-0.0119921,0.0119921,0,-0,-0,-1.31463,0
1491,2.984,0,0.033711,-0.033711,-0,-0,-0,-1.31465,-0
1492,2.986,0,0.072972,-0.072972,-0,-0,-0,-1.31476,-0
1493,2.988,0,0.0939964,-0.0939964,-0,-0,-0,-1.31492,-0
1494,2.99,0,0.0769458,-0.0769458,-0,-0,0,-1.31509,0
1495,2.992,0,0.0732332,-0.0732332,-0,-0,0,-1.31524,0
1496,2.994,0,0.0626309,-0.0626309,-0,-0,0,-1.31538,0
1497,2.996,0,0.0547974,-0.0547974,-0,-0,0,-1.3155,0
1498,2.998,0,0.0468009,-0.0468009,-0,-0,0,-1.3156,0
1499,3,0,0.0395227,-0.0395227,-0,-0,0,-1.31569,0
1500,3.002,0,0.0350182,-0.0350182,-0,-0,0,-1.31576,0
1501,3.004,0,0.0175788,-0.0175788,-0,-0,0,-1.31581,0
1502,3.006,0,-0.00450429,0.00450429,0,-0,0,-1.31583,0
1503,3.008,0,-0.0277387,0.0277387,0,-0,0,-1.31579,0
1504,3.01,0,-0.0916244,0.0916244,0,-0,0,-1.31567,0
1505,3.012,0,-0.157071,0.157071,0,-0,0,-1.31543,0
1506,3.014,0,-0.142285,0.142285,0,-0,-0,-1.31513,0
1507,3.016,0,-0.150014,0.150014,0,-0,0,-1.31483,0
1508,3.018,0,-0.117319,0.117319,0,-0,-0,-1.31457,0
1509,3.02,0,-0.110263,0.110263,0,-0,-0,-1.31434,0
1510,3.022,0,-0.0705923,0.0705923,0,-0,-0,-1.31416,0
1511,3.024,0,0.0036235,-0.0036235,-0,-0,-0,-1.31409,-0
1512,3.026,0,-0.0675752,0.0675752,0,-0,0,-1.31403,0
1513,3.028,0,0.0047107,-0.0047107,-0,-0,-0,-1.31396,-0
1514,3.03,0,0.076095,-0.076095,-0,-0,-0,-1.31404,-0
1515,3.032,0,0.0903262,-0.0903262,-0,-0,-0,-1.31421,-0
1516,3.034,0,0.106577,-0.106577,-0,-0,-0,-1.31441,-0
1517,3.036,0,0.103363,-0.103363,-0,-0,0,-1.31462,0
1518,3.038,0,0.112973,-0.112973,-0,-0,-0,-1.31483,-0
1519,3.04,0,0.082567,-0.082567,-0,-0,0,-1.31503,0
1520,3.042,0,0.075464,-0.075464,-0,-0,0,-1.31519,0
1521,3.044,0,0.0557267,-0.0557267,-0,-0,0,-1.31532,0
1522,3.046,0,0.0489584,-0.0489584,-0,-0,0,-1.31542,0
1523,3.048,0,0.0227811,-0.0227811,-0,-0,0,-1.3155,0
1524,3.05,0,-0.0409851,0.0409851,0,-0,0,-1.31548,0
1525,3.052,0,-0.104299,0.104299,0,-0,0,-1.31533,0
1526,3.054,0,-0.118864,0.118864,0,-0,0,-1.31511,0
1527,3.056,0,-0.13844,0.13844,0,-0,0,-1.31485,0
1528,3.058,0,-0.140247,0.140247,0,-0,0,-1.31457,0
1529,3.06,0,-0.146877,0.146877,0,-0,0,-1.31429,0
1530,3.062,0,-0.0342397,0.0342397,0,-0,-0,-1.3141,0
1531,3.064,0,0.0384286,-0.0384286,-0,-0,-0,-1.31411,-0
1532,3.066,0,-0.0287014,0.0287014,0,-0,0,-1.31412,0
1533,3.068,0,0.0338203,-0.0338203,-0,-0,-0,-1.31412,-0
1534,3.07,0,0.0329187,-0.0329187,-0,-0,0,-1.31419,0
1535,3.072,0,0.0291438,-0.0291438,-0,-0,0,-1.31425,0
1536,3.074,0,0.025897,-0.025897,-0,-0,0,-1.31431,0
1537,3.076,0,0.0225016,-0.0225016,-0,-0,0,-1.31436,0
1538,3.078,0,0.0440803,-0.0440803,-0,-0,-0,-1.31442,-0
1539,3.08,0,0.0111025,-0.0111025,-0,-0,0,-1.31448,0
1540,3.082,0,-0.0106397,0.0106397,0,-0,0,-1.31448,0
1541,3.084,0,0.00789525,-0.00789525,-0,-0,-0,-1.31448,-0
1542,3.086,0,-0.026015,0.026015,0,-0,0,-1.31446,0
1543,3.088,0,-0.0612261,0.0612261,0,-0,0,-1.31437,0
1544,3.09,0,-0.0951728,0.0951728,0,-0,0,-1.31421,0
1545,3.092,0,-0.121989,0.121989,0,-0,0,-1.314,0
1546,3.094,0,-0.106885,0.106885,0,-0,-0,-1.31377,0
1547,3.096,0,-0.0926725,0.0926725,0,-0,-0,-1.31357,0
1548,3.098,0,-0.0535147,0.0535147,0,-0,-0,-1.31342,0
1549,3.1,0,-0.080996,0.080996,0,-0,0,-1.31329,0
1550,3.102,0,-0.0364111,0.0364111,0,-0,-0,-1.31317,0
1551,3.104,0,0.00976487,-0.00976487,-0,-0,-0,-1.31314,-0
1552,3.106,0,0.00925802,-0.00925802,-0,-0,0,-1.31316,0
1553,3.108,0,0.00881032,-0.00881032,-0,-0,0,-1.31318,0
1554,3.11,0,0.00840792,-0.00840792,-0,-0,0,-1.3132,0
1555,3.112,0,0.00726121,-0.00726121,-0,-0,0,-1.31321,0
1556,3.114,0,0.00703264,-0.00703264,-0,-0,0,-1.31323,0
1557,3.116,0,-0.0135139,0.0135139,0,-0,0,-1.31322,0
1558,3.118,0,0.0170528,-0.0170528,-0,-0,-0,-1.31322,-0
1559,3.12,0,0.00823437,-0.00823437,-0,-0,0,-1.31325,0
1560,3.122,0,-0.000925135,0.000925135,0,-0,0,-1.31326,0
1561,3.124,0,0.0245425,-0.0245425,-0,-0,-0,-1.31328,-0
1562,3.126,0,0.0203212,-0.0203212,-0,-0,0,-1.31333,0
1563,3.128,0,-0.0312766,0.0312766,0,-0,0,-1.31331,0
1564,3.13,0,-0.0822589,0.0822589,0,-0,0,-1.3132,0
1565,3.132,0,-0.132794,0.132794,0,-0,0,-1.31299,0
1566,3.134,0,-0.114598,0.114598,0,-0,-0,-1.31274,0
1567,3.136,0,-0.09953,0.09953,0,-0,-0,-1.31252,0
1568,3.138,0,-0.0614558,0.0614558,0,-0,-0,-1.31236,0
1569,3.14,0,-0.0521312,0.0521312,0,-0,-0,-1.31225,0
1570,3.142,0,-0.0866609,0.0866609,0,-0,0,-1.31211,0
1571,3.144,0,-0.0384842,0.0384842,0,-0,-0,-1.31199,0
1572,3.146,0,0.00978365,-0.00978365,-0,-0,-0,-1.31196,-0
1573,3.148,0,0.0582053,-0.0582053,-0,-0,-0,-1.31203,-0
1574,3.15,0,0.106849,-0.106849,-0,-0,-0,-1.31219,-0
